theta_deg,wavelength_nm,LCP_inc_T_total,RCP_inc_T_total,LCP_inc_R_total,RCP_inc_R_total
-50.0,532.0,0.6923318286976972,0.46060948837425547,0.30766817130230273,0.5393905116257441
-50.0,533.0,0.6667874779546441,0.43076578703575547,0.33321252204535573,0.5692342129642444
-50.0,534.0,0.6419988988171219,0.40359336603303636,0.3580011011828779,0.5964066339669635
-50.0,535.0,0.6181733646947825,0.37892672772222175,0.3818266353052172,0.621073272277778
-50.0,536.0,0.5954453344126928,0.3565705914754918,0.4045546655873069,0.6434294085245078
-50.0,537.0,0.5738923162305465,0.33632048407663423,0.42610768376945357,0.6636795159233656
-50.0,538.0,0.5535484989663103,0.31797534307084824,0.4464515010336895,0.6820246569291515
-50.0,539.0,0.534416026666374,0.3013447324387606,0.46558397333362583,0.6986552675612392
-50.0,540.0,0.5164740536212081,0.2862525397388274,0.4835259463787917,0.7137474602611728
-50.0,541.0,0.49968584421685186,0.27253844879091793,0.500314155783148,0.7274615512090818
-50.0,542.0,0.48400422572108154,0.26005805866987564,0.5159957742789183,0.7399419413301245
-50.0,543.0,0.46937569716799377,0.2486822211540906,0.5306243028320062,0.7513177788459093
-50.0,544.0,0.4557434678654913,0.23829596416539528,0.5442565321345086,0.761704035834605
-50.0,545.0,0.4430496595429148,0.22879723155647064,0.556950340457085,0.7712027684435292
-50.0,546.0,0.4312368653110953,0.2200955792464054,0.5687631346889047,0.7799044207535946
-50.0,547.0,0.4202492208451617,0.21211090914939426,0.5797507791548384,0.7878890908506053
-50.0,548.0,0.4100331104275206,0.20477228502821918,0.5899668895724793,0.7952277149717807
-50.0,549.0,0.4005376031737238,0.19801685109386577,0.5994623968262759,0.8019831489061339
-50.0,550.0,0.39171469262482245,0.19178885998482925,0.6082853073751774,0.8082111400151704
-50.0,551.0,0.3835193953045594,0.1860388084444056,0.6164806046954401,0.8139611915555944
-50.0,552.0,0.37590975008286315,0.18072267442939213,0.624090249917137,0.819277325570608
-50.0,553.0,0.3688467495518452,0.1758012471286694,0.6311532504481547,0.8241987528713306
-50.0,554.0,0.362294226476569,0.1712395405374854,0.6377057735234308,0.8287604594625143
-50.0,555.0,0.356218712196737,0.16700628124056516,0.6437812878032628,0.8329937187594345
-50.0,556.0,0.35058927918862764,0.16307346153378538,0.6494107208113723,0.8369265384662147
-50.0,557.0,0.3453773764992373,0.15941594972930637,0.6546226235007625,0.8405840502706933
-50.0,558.0,0.34055666415971614,0.15601115030040635,0.6594433358402836,0.8439888496995934
-50.0,559.0,0.33610285075783475,0.15283870734573668,0.6638971492421653,0.8471612926542631
-50.0,560.0,0.3319935369334899,0.14988024564052466,0.6680064630665097,0.8501197543594751
-50.0,561.0,0.32820806652977524,0.14711914426952777,0.6717919334702245,0.8528808557304722
-50.0,562.0,0.32472738638835624,0.14454033849268863,0.6752726136116438,0.8554596615073112
-50.0,563.0,0.32153391524820746,0.14213014607713542,0.678466084751792,0.8578698539228644
-50.0,564.0,0.31861142183583635,0.1398761148409763,0.6813885781641634,0.8601238851590236
-50.0,565.0,0.3159449119812424,0.1377668886005019,0.6840550880187573,0.8622331113994974
-50.0,566.0,0.31352052442570755,0.13579208909909535,0.6864794755742921,0.8642079109009045
-50.0,567.0,0.3113254348817758,0.13394221183012842,0.6886745651182241,0.8660577881698717
-50.0,568.0,0.3093477678448939,0.13220853395367746,0.6906522321551061,0.8677914660463222
-50.0,569.0,0.3075765156272556,0.1305830327541459,0.6924234843727445,0.8694169672458538
-50.0,570.0,0.30600146407791784,0.12905831329823883,0.6939985359220822,0.8709416867017612
-50.0,571.0,0.30461312446197253,0.12762754413499183,0.6953868755380272,0.8723724558650076
-50.0,572.0,0.30340267099059437,0.1262844000360693,0.6965973290094053,0.8737155999639303
-50.0,573.0,0.30236188351899196,0.12502301090886248,0.6976381164810076,0.8749769890911372
-50.0,574.0,0.3014830949584701,0.12383791613039886,0.6985169050415297,0.8761620838696007
-50.0,575.0,0.30075914297950546,0.12272402364933312,0.6992408570204945,0.8772759763506666
-50.0,576.0,0.300183325614056,0.1216765732887312,0.6998166743859442,0.8783234267112686
-50.0,577.0,0.2997493603960538,0.1206911037560426,0.7002506396039462,0.8793088962439571
-50.0,578.0,0.2994513467086893,0.1197634229301667,0.7005486532913107,0.8802365770698332
-50.0,579.0,0.29928373103530914,0.11888958105050598,0.7007162689646909,0.881110418949494
-50.0,580.0,0.2992412748371715,0.11806584648039041,0.7007587251628284,0.8819341535196092
-50.0,581.0,0.29931902480611294,0.11728868375855671,0.7006809751938871,0.8827113162414431
-50.0,582.0,0.2995122852629146,0.11655473368812626,0.7004877147370853,0.8834452663118738
-50.0,583.0,0.2998165924933046,0.11586079524374249,0.7001834075066952,0.8841392047562577
-50.0,584.0,0.30022769083295847,0.1152038091047169,0.6997723091670413,0.8847961908952825
-50.0,585.0,0.3007415103304325,0.11458084264578323,0.6992584896695672,0.8854191573542165
-50.0,586.0,0.3013541458333832,0.11398907623791749,0.6986458541666168,0.8860109237620822
-50.0,587.0,0.3020618373581177,0.11342579072996606,0.6979381626418821,0.8865742092700336
-50.0,588.0,0.3028609516160995,0.11288835599793041,0.6971390483839002,0.8871116440020691
-50.0,589.0,0.3037479645833768,0.11237422046301337,0.6962520354166233,0.8876257795369862
-50.0,590.0,0.30471944501023146,0.11188090149214802,0.6952805549897682,0.888119098507852
-50.0,591.0,0.305772038778596,0.1114059766059331,0.6942279612214036,0.888594023394067
-50.0,592.0,0.3069024540243116,0.11094707542895145,0.6930975459756878,0.8890529245710482
-50.0,593.0,0.308107446949946,0.1105018723263857,0.6918925530500537,0.8894981276736138
-50.0,594.0,0.30938380826185485,0.1100680796789617,0.690616191738145,0.8899319203210381
-50.0,595.0,0.310728350172544,0.10964344175553513,0.689271649827456,0.8903565582444649
-50.0,596.0,0.312137893916188,0.1092257291492871,0.6878621060838116,0.8907742708507128
-50.0,597.0,0.3136092577314968,0.10881273374957302,0.6863907422685029,0.8911872662504269
-50.0,598.0,0.31513924527186876,0.10840226422701428,0.6848607547281313,0.8915977357729857
-50.0,599.0,0.31672463440851445,0.10799214201462558,0.6832753655914855,0.8920078579853741
-50.0,600.0,0.31836216639707066,0.10758019777250637,0.6816378336029292,0.8924198022274932
-48.0,400.0,0.0013908662020015467,0.001241140590626616,0.9986091337979984,0.9987588594093729
-48.0,401.0,0.0013608606935462853,0.0012404251385253677,0.998639139306454,0.9987595748614749
-48.0,402.0,0.0013169035116270139,0.0012221575070394146,0.9986830964883735,0.9987778424929602
-48.0,403.0,0.0012660573083376108,0.0011929248720241542,0.9987339426916622,0.9988070751279753
-48.0,404.0,0.0012134035812705472,0.001157918973998439,0.9987865964187295,0.9988420810260017
-48.0,405.0,0.0011620436730869212,0.0011206625974208993,0.9988379563269129,0.9988793374025791
-48.0,406.0,0.0011134613194561942,0.0010831736088562577,0.9988865386805432,0.9989168263911435
-48.0,407.0,0.0010679493862273347,0.0010462758380499935,0.9989320506137725,0.9989537241619502
-48.0,408.0,0.0010249694642801223,0.0010099039667928814,0.9989750305357201,0.9989900960332071
-48.0,409.0,0.0009834193869647037,0.0009733534111932488,0.9990165806130352,0.9990266465888066
-48.0,410.0,0.0009418337836976199,0.0009354825773935564,0.9990581662163024,0.9990645174226065
-48.0,411.0,0.0008985596800176664,0.0008948986972309722,0.9991014403199819,0.9991051013027691
-48.0,412.0,0.0008519487254307329,0.000850162972891048,0.9991480512745691,0.9991498370271085
-48.0,413.0,0.0008005947178385424,0.0008000407307088978,0.999199405282161,0.9991999592692908
-48.0,414.0,0.0007436182886554566,0.0007437968952688327,0.9992563817113443,0.9992562031047311
-48.0,415.0,0.0006809601935622003,0.0006814972785041651,0.9993190398064372,0.9993185027214952
-48.0,416.0,0.0006136014657217564,0.0006142333456465424,0.9993863985342782,0.999385766654353
-48.0,417.0,0.0005436076560472633,0.0005441676054225854,0.9994563923439528,0.9994558323945774
-48.0,418.0,0.0004739231743668448,0.00047432636217111104,0.9995260768256331,0.9995256736378286
-48.0,419.0,0.00040792485090351236,0.00040815049179078103,0.999592075149096,0.9995918495082089
-48.0,420.0,0.00034884451027293194,0.00034891591893892885,0.9996511554897267,0.9996510840810606
-48.0,421.0,0.00029922859986124945,0.0002991932864370261,0.9997007714001388,0.9997008067135625
-48.0,422.0,0.0002605827998453602,0.00026049517668900513,0.9997394172001541,0.9997395048233106
-48.0,423.0,0.0002332687310904229,0.0002331773915151237,0.9997667312689089,0.9997668226084846
-48.0,424.0,0.00021663033406970063,0.00021657065612277235,0.9997833696659304,0.9997834293438767
-48.0,425.0,0.00020927199662679912,0.00020926358594191096,0.9997907280033731,0.9997907364140578
-48.0,426.0,0.0002093989402588266,0.00020944657139069158,0.9997906010597403,0.9997905534286091
-48.0,427.0,0.00021514709995056237,0.00021524353108253672,0.9997848529000489,0.9997847564689172
-48.0,428.0,0.0002248537541887884,0.00022498304034655438,0.999775146245811,0.9997750169596535
-48.0,429.0,0.0002372404024187213,0.00023738089967369086,0.9997627595975808,0.9997626191003263
-48.0,430.0,0.00025149766026997264,0.0002516245018700648,0.9997485023397299,0.9997483754981296
-48.0,431.0,0.0002672830981599175,0.0002673703192158093,0.9997327169018398,0.999732629680784
-48.0,432.0,0.0002846626914284799,0.000284685357241888,0.9997153373085713,0.9997153146427578
-48.0,433.0,0.0003040331071649741,0.0003039699007656672,0.9996959668928352,0.999696030099235
-48.0,434.0,0.00032605081412384363,0.00032588775715970274,0.9996739491858762,0.9996741122428398
-48.0,435.0,0.000351574702862118,0.00035131119138420935,0.9996484252971375,0.9996486888086155
-48.0,436.0,0.0003816156527829075,0.00038127491273705436,0.9996183843472171,0.9996187250872628
-48.0,437.0,0.0004172849324890472,0.000416932410052109,0.999582715067511,0.999583067589948
-48.0,438.0,0.0004597392167828098,0.0004595141821242639,0.9995402607832169,0.9995404858178759
-48.0,439.0,0.0005101262389016325,0.0005102931623379292,0.9994898737610983,0.999489706837662
-48.0,440.0,0.0005695379645651866,0.0005705626296711528,0.999430462035435,0.9994294373703285
-48.0,441.0,0.00063897873519262,0.0006416255383251484,0.9993610212648072,0.9993583744616747
-48.0,442.0,0.0007193564364806371,0.0007247857016329499,0.9992806435635195,0.9992752142983666
-48.0,443.0,0.0008115033902011915,0.0008213288271674272,0.9991884966097985,0.9991786711728329
-48.0,444.0,0.0009162223603679522,0.0009324922383759286,0.9990837776396319,0.9990675077616241
-48.0,445.0,0.0010343254308225831,0.0010594411149171712,0.9989656745691772,0.9989405588850828
-48.0,446.0,0.0011665974888033662,0.0012032732433280586,0.9988334025111968,0.998796726756672
-48.0,447.0,0.0013136005316040536,0.0013650435159771254,0.9986863994683958,0.9986349564840225
-48.0,448.0,0.001475278957677747,0.0015457521445445806,0.9985247210423218,0.9984542478554554
-48.0,449.0,0.0016504450109132952,0.0017462320992996637,0.9983495549890866,0.9982537679007
-48.0,450.0,0.0018363759060073797,0.001966937461220485,0.9981636240939922,0.9980330625387791
-48.0,451.0,0.0020288504557435354,0.0022077442686907985,0.9979711495442558,0.9977922557313091
-48.0,452.0,0.0022229091073001964,0.002467952555024683,0.9977770908926998,0.9975320474449753
-48.0,453.0,0.002414401267484379,0.0027466551317077773,0.9975855987325154,0.9972533448682919
-48.0,454.0,0.0026020231009283787,0.003043487901450027,0.9973979768990711,0.99695651209855
-48.0,455.0,0.002789191045201145,0.0033595349787091115,0.9972108089547982,0.9966404650212907
-48.0,456.0,0.002984986264842194,0.0036979651979197415,0.9970150137351577,0.9963020348020805
-48.0,457.0,0.0032037259698616126,0.004064014018917403,0.9967962740301385,0.9959359859810822
-48.0,458.0,0.003463352951126244,0.004464250456202976,0.996536647048874,0.9955357495437971
-48.0,459.0,0.0037833773012989434,0.004905464280386921,0.9962166226987007,0.995094535719613
-48.0,460.0,0.004183203749974149,0.005393662094143967,0.9958167962500255,0.9946063379058557
-48.0,461.0,0.004681352284580004,0.005933492296101821,0.99531864771542,0.9940665077038977
-48.0,462.0,0.005295633015022812,0.006528125948882683,0.9947043669849771,0.9934718740511171
-48.0,463.0,0.006044043514642541,0.007179425459994535,0.9939559564853571,0.9928205745400052
-48.0,464.0,0.006946086965981209,0.00788819685734394,0.9930539130340188,0.9921118031426562
-48.0,465.0,0.008024279352968152,0.008654379704060609,0.9919757206470317,0.9913456202959391
-48.0,466.0,0.009305714439138807,0.009477103021403777,0.9906942855608615,0.9905228969785959
-48.0,467.0,0.010823617432121686,0.010354588275339523,0.989176382567878,0.98964541172466
-48.0,468.0,0.012618813249311786,0.011283908997058292,0.9873811867506876,0.9887160910029414
-48.0,469.0,0.014740950052870884,0.012260632545156011,0.9852590499471288,0.9877393674548439
-48.0,470.0,0.017249136958813697,0.013278385359642684,0.982750863041186,0.9867216146403576
-48.0,471.0,0.02021135442917094,0.014328407708260561,0.9797886455708289,0.9856715922917394
-48.0,472.0,0.023701569245693437,0.015399201578524684,0.976298430754306,0.9846007984214749
-48.0,473.0,0.027792998608569534,0.01647642375937448,0.9722070013914302,0.9835235762406257
-48.0,474.0,0.03254567356439808,0.0175432229628558,0.967454326435602,0.982456777037144
-48.0,475.0,0.03798694643680071,0.018581238816384942,0.9620130535631994,0.9814187611836148
-48.0,476.0,0.044085839223895695,0.019572432373645168,0.9559141607761044,0.9804275676263544
-48.0,477.0,0.05072696127741061,0.02050176326783179,0.9492730387225893,0.979498236732168
-48.0,478.0,0.057696241134181765,0.021360459417612297,0.9423037588658179,0.9786395405823873
-48.0,479.0,0.06469432706188352,0.02214930229856557,0.9353056729381161,0.9778506977014341
-48.0,480.0,0.07138688523974956,0.022881117768637264,0.9286131147602502,0.9771188822313623
-48.0,481.0,0.07748171310953306,0.023581692179814047,0.9225182868904671,0.976418307820186
-48.0,482.0,0.08280194254071889,0.024288709250603127,0.9171980574592812,0.9757112907493969
-48.0,483.0,0.0873220881428954,0.025048915173745336,0.9126779118571042,0.9749510848262547
-48.0,484.0,0.09115492051703573,0.02591429033082767,0.908845079482964,0.9740857096691722
-48.0,485.0,0.09450428775668619,0.026938261521916165,0.9054957122433138,0.973061738478084
-48.0,486.0,0.09761070845459173,0.0281728404898522,0.9023892915454083,0.9718271595101474
-48.0,487.0,0.10070972802229641,0.029667157711235317,0.8992902719777035,0.9703328422887644
-48.0,488.0,0.10400947312551756,0.03146741025749322,0.8959905268744822,0.9685325897425063
-48.0,489.0,0.10768422363552149,0.033617938089077724,0.8923157763644787,0.9663820619109219
-48.0,490.0,0.11187766337121403,0.03616303662933001,0.8881223366287859,0.9638369633706698
-48.0,491.0,0.11671034070445728,0.03914915818770344,0.8832896592955426,0.9608508418122963
-48.0,492.0,0.12228793768218763,0.04262727108204388,0.8777120623178123,0.9573727289179561
-48.0,493.0,0.12870871661934047,0.046655268887391146,0.8712912833806591,0.9533447311126085
-48.0,494.0,0.1360696075861536,0.0513004198380235,0.8639303924138462,0.9486995801619765
-48.0,495.0,0.14447093426408988,0.05664190978974404,0.85552906573591,0.9433580902102557
-48.0,496.0,0.15401996387777914,0.06277356598822006,0.8459800361222204,0.9372264340117797
-48.0,497.0,0.16483347634780124,0.069806861041158,0.8351665236521987,0.9301931389588417
-48.0,498.0,0.17703947674771814,0.07787429252053202,0.8229605232522818,0.9221257074794679
-48.0,499.0,0.19077807136122316,0.08713321435074226,0.8092219286387766,0.9128667856492577
-48.0,500.0,0.20620140970376527,0.09777015641632984,0.7937985902962343,0.9022298435836699
-48.0,501.0,0.22347246737857113,0.11000559610795471,0.7765275326214288,0.8899944038920456
-48.0,502.0,0.24276230766327503,0.12409901747299304,0.7572376923367249,0.8759009825270071
-48.0,503.0,0.2642453152471088,0.14035387427529628,0.735754684752891,0.8596461257247034
-48.0,504.0,0.28809175300925666,0.15912170792456604,0.7119082469907432,0.8408782920754337
-48.0,505.0,0.31445687535398403,0.18080408159670805,0.6855431246460156,0.8191959184032914
-48.0,506.0,0.3434657838899018,0.20585007549864492,0.6565342161100979,0.794149924501355
-48.0,507.0,0.3751933067087339,0.23474573331169676,0.6248066932912658,0.7652542666883032
-48.0,508.0,0.4096385281680634,0.2679899882724502,0.5903614718319364,0.7320100117275498
-48.0,509.0,0.4466943255480674,0.3060493392402055,0.5533056744519327,0.6939506607597946
-48.0,510.0,0.4861135118360909,0.34928146052448494,0.5138864881639092,0.6507185394755148
-48.0,511.0,0.5274749959334537,0.39781751712431723,0.4725250040665462,0.6021824828756827
-48.0,512.0,0.5701556178674254,0.4513972424796306,0.4298443821325741,0.5486027575203694
-48.0,513.0,0.6133155286500935,0.5091645175205337,0.38668447134990647,0.4908354824794663
-48.0,514.0,0.6559062680488368,0.569458950401053,0.3440937319511628,0.4305410495989471
-48.0,515.0,0.6967098291927016,0.6296797869773388,0.30329017080729853,0.37032021302266105
-48.0,516.0,0.7344128836571259,0.6863357852026339,0.26558711634287385,0.31366421479736584
-48.0,517.0,0.7677127693553094,0.7353901748394523,0.23228723064469026,0.2646098251605476
-48.0,518.0,0.7954422876797494,0.7729207262366721,0.2045577123202504,0.22707927376332776
-48.0,519.0,0.8166920667250617,0.7959457610886527,0.18330793327493816,0.20405423891134683
-48.0,520.0,0.8309061179368502,0.8031144192202709,0.16909388206314976,0.196885580779729
-48.0,521.0,0.8379306593567163,0.7949638808473413,0.16206934064328335,0.20503611915265857
-48.0,522.0,0.8380074382877382,0.7736462451288404,0.16199256171226176,0.22635375487115933
-48.0,523.0,0.8317165482528194,0.7422866118951479,0.16828345174718068,0.25771338810485195
-48.0,524.0,0.8198848575236721,0.7042646813929019,0.18011514247632793,0.2957353186070979
-48.0,525.0,0.8034810593608366,0.6626585883261833,0.19651894063916303,0.33734141167381665
-48.0,526.0,0.7835166000209735,0.6199433832132987,0.2164833999790264,0.3800566167867011
-48.0,527.0,0.7609655852170251,0.5779133938629978,0.23903441478297485,0.42208660613700233
-48.0,528.0,0.7367093767665653,0.5377454802599629,0.26329062323343433,0.46225451974003684
-48.0,529.0,0.7115054508779848,0.5001238791882936,0.2884945491220148,0.49987612081170607
-48.0,530.0,0.6859763158360692,0.46537380693474234,0.3140236841639308,0.5346261930652575
-48.0,531.0,0.660612821318143,0.43357739212929475,0.3393871786818566,0.5664226078707049
-48.0,532.0,0.6357863620774383,0.4046634072257779,0.36421363792256184,0.5953365927742218
-48.0,533.0,0.6117655074476085,0.37847168553153954,0.38823449255239156,0.6215283144684601
-48.0,534.0,0.5887338707519543,0.3547968180127315,0.4112661292480457,0.6452031819872684
-48.0,535.0,0.5668072112614938,0.333416372338947,0.4331927887385063,0.666583627661053
-48.0,536.0,0.5460486829373514,0.31410821572987885,0.45395131706264874,0.6858917842701212
-48.0,537.0,0.5264817857359517,0.29666049193750027,0.4735182142640482,0.7033395080624995
-48.0,538.0,0.5081009773683894,0.280876819892781,0.49189902263161045,0.7191231801072188
-48.0,539.0,0.49088012683654636,0.26657848877473783,0.5091198731634534,0.733421511225262
-48.0,540.0,0.47477909375944993,0.25360483680171714,0.5252209062405498,0.7463951631982826
-48.0,541.0,0.45974874555911166,0.2418125873593357,0.5402512544408881,0.758187412640664
-48.0,542.0,0.44573471086572913,0.23107463446400486,0.5542652891342708,0.768925365535995
-48.0,543.0,0.4326801335945219,0.22127858249503013,0.5673198664054777,0.7787214175049695
-48.0,544.0,0.4205276511608794,0.2123252232721217,0.5794723488391205,0.7876747767278781
-48.0,545.0,0.4092207795737175,0.20412705555461794,0.5907792204262825,0.795872944445382
-48.0,546.0,0.39870485132062383,0.19660690299845104,0.6012951486793761,0.8033930970015487
-48.0,547.0,0.38892762045947216,0.18969665641588607,0.6110723795405276,0.8103033435841139
-48.0,548.0,0.37983962335297766,0.1833361481052681,0.6201603766470221,0.8166638518947317
-48.0,549.0,0.37139436259666897,0.17747215562557858,0.6286056374033308,0.822527844374421
-48.0,550.0,0.36354836520991696,0.1720575268046674,0.6364516347900832,0.8279424731953324
-48.0,551.0,0.35626115333815145,0.1670504151351061,0.6437388466618484,0.8329495848648935
-48.0,552.0,0.34949515585064983,0.16241361384351843,0.6505048441493502,0.8375863861564816
-48.0,553.0,0.3432155816988599,0.15811397706933153,0.6567844183011401,0.8418860229306683
-48.0,554.0,0.33739027021194967,0.15412191728983038,0.66260972978805,0.8458780827101694
-48.0,555.0,0.33198952923300745,0.15041096909369223,0.6680104707669924,0.8495890309063074
-48.0,556.0,0.3269859688096673,0.14695741046262215,0.6730140311903325,0.8530425895373775
-48.0,557.0,0.3223543357875509,0.14373993377124936,0.6776456642124488,0.8562600662287506
-48.0,558.0,0.3180713529129313,0.14073935970490176,0.6819286470870685,0.859260640295098
-48.0,559.0,0.3141155647777823,0.13793838819691756,0.6858844352222176,0.8620616118030825
-48.0,560.0,0.31046719201853784,0.13532138129249735,0.6895328079814621,0.8646786187075025
-48.0,561.0,0.3071079945195538,0.1328741735544798,0.6928920054804459,0.8671258264455202
-48.0,562.0,0.3040211439063206,0.13058390624364621,0.6959788560936794,0.8694160937563538
-48.0,563.0,0.301191105290874,0.12843888203995069,0.698808894709126,0.8715611179600491
-48.0,564.0,0.2986035280143836,0.12642843753056052,0.701396471985616,0.8735715624694392
-48.0,565.0,0.29624514499126914,0.12454283108476563,0.7037548550087307,0.8754571689152345
-48.0,566.0,0.2941036801739187,0.12277314407317559,0.7058963198260811,0.8772268559268243
-48.0,567.0,0.29216776361144314,0.12111119367700435,0.7078322363885566,0.8788888063229954
-48.0,568.0,0.2904268535582492,0.11954945577952905,0.7095731464417503,0.8804505442204708
-48.0,569.0,0.2888711650898836,0.11808099664217506,0.7111288349101161,0.8819190033578251
-48.0,570.0,0.2874916046982414,0.11669941224730614,0.7125083953017587,0.8833005877526938
-48.0,571.0,0.28627971036134386,0.11539877434336822,0.7137202896386562,0.8846012256566316
-48.0,572.0,0.2852275966111328,0.11417358235935848,0.7147724033888669,0.8858264176406413
-48.0,573.0,0.28432790415355413,0.11301872046802032,0.7156720958464456,0.8869812795319797
-48.0,574.0,0.2835737536273112,0.11192941917356278,0.7164262463726885,0.8880705808264372
-48.0,575.0,0.2829587031194996,0.1109012208824365,0.7170412968805,0.8890987791175632
-48.0,576.0,0.2824767090873581,0.10992994898679832,0.7175232909126418,0.8900700510132011
-48.0,577.0,0.2821220903651029,0.10901168005156664,0.7178779096348971,0.8909883199484335
-48.0,578.0,0.28188949496275967,0.10814271874872813,0.71811050503724,0.8918572812512721
-48.0,579.0,0.2817738693901163,0.10731957522823332,0.7182261306098837,0.8926804247717663
-48.0,580.0,0.281770430263247,0.10653894465426127,0.7182295697367529,0.8934610553457383
-48.0,581.0,0.28187463797346796,0.10579768866992514,0.7181253620265321,0.8942023113300743
-48.0,582.0,0.2820821722192474,0.10509281858321472,0.7179178277807524,0.8949071814167849
-48.0,583.0,0.28238890922048665,0.10442148009294074,0.7176110907795129,0.8955785199070585
-48.0,584.0,0.2827909004519453,0.10378093939602791,0.7172090995480543,0.8962190606039719
-48.0,585.0,0.28328435274833297,0.10316857053734636,0.7167156472516669,0.8968314294626535
-48.0,586.0,0.28386560964803487,0.1025818438806148,0.7161343903519651,0.8974181561193848
-48.0,587.0,0.28453113385568235,0.1020183155942137,0.7154688661443175,0.8979816844057862
-48.0,588.0,0.28527749071566005,0.10147561805920044,0.7147225092843397,0.8985243819407993
-48.0,589.0,0.2861013325998177,0.10095145111878069,0.7138986674001823,0.8990485488812191
-48.0,590.0,0.28699938412254666,0.10044357409906546,0.7130006158774532,0.8995564259009343
-48.0,591.0,0.2879684281056878,0.0999497985403677,0.7120315718943117,0.9000502014596321
-48.0,592.0,0.28900529222420596,0.09946798158677347,0.7109947077757941,0.9005320184132264
-48.0,593.0,0.29010683627133477,0.09899601998924307,0.709893163728665,0.9010039800107567
-48.0,594.0,0.29126993998910944,0.0985318446844002,0.7087300600108907,0.9014681553156
-48.0,595.0,0.2924914914168867,0.09807341591725564,0.7075085085831129,0.9019265840827438
-48.0,596.0,0.2937683757166727,0.09761871888185975,0.7062316242833271,0.9023812811181402
-48.0,597.0,0.2950974644398085,0.0971657598588939,0.7049025355601912,0.9028342401411059
-48.0,598.0,0.29647560520508787,0.09671256283403967,0.703524394794912,0.9032874371659603
-48.0,599.0,0.29789961176332175,0.09625716658521707,0.702100388236678,0.9037428334147828
-48.0,600.0,0.2993662544284179,0.09579762223093372,0.700633745571582,0.904202377769066
-46.0,400.0,0.0012914340079988695,0.001142988604253618,0.9987085659920014,0.9988570113957465
-46.0,401.0,0.0012596906890810315,0.0011405723818591893,0.998740309310919,0.9988594276181407
-46.0,402.0,0.0012153901539423784,0.0011219097199376266,0.9987846098460578,0.998878090280062
-46.0,403.0,0.0011654586030341002,0.0010934617226886377,0.9988345413969661,0.9989065382773115
-46.0,404.0,0.0011147643675205965,0.001060237254898703,0.9988852356324794,0.9989397627451007
-46.0,405.0,0.0010661968947725045,0.0010255784681161826,0.9989338031052272,0.9989744215318834
-46.0,406.0,0.001021077453256835,0.0009913645396223796,0.9989789225467433,0.9990086354603773
-46.0,407.0,0.0009796027709478284,0.0009583379438766141,0.9990203972290517,0.999041662056123
-46.0,408.0,0.0009412001135419932,0.0009264063390721636,0.9990587998864576,0.9990735936609277
-46.0,409.0,0.0009047781480839097,0.0008948779734513547,0.999095221851916,0.9991051220265486
-46.0,410.0,0.0008689042010057308,0.0008626425011060826,0.9991310957989941,0.9991373574988938
-46.0,411.0,0.0008319528090085345,0.0008283310837735832,0.9991680471909913,0.9991716689162262
-46.0,412.0,0.0007922698469989416,0.0007904943164998417,0.9992077301530014,0.9992095056835
-46.0,413.0,0.0007483854980076435,0.0007478284685659887,0.9992516145019917,0.9992521715314334
-46.0,414.0,0.0006992849772642849,0.0006994575674899993,0.9993007150227353,0.9993005424325097
-46.0,415.0,0.0006447058611477833,0.000645239302800085,0.9993552941388519,0.9993547606971998
-46.0,416.0,0.000585383305049699,0.0005860153913373509,0.9994146166949498,0.9994139846086624
-46.0,417.0,0.00052313446314018,0.0005236974971067325,0.9994768655368592,0.9994763025028929
-46.0,418.0,0.0004606938426483828,0.00046110102412068896,0.9995393061573514,0.9995388989758789
-46.0,419.0,0.00040129385903777494,0.00040152257649418406,0.9995987061409622,0.9995984774235053
-46.0,420.0,0.00034809449583611063,0.0003481670180732421,0.9996519055041636,0.9996518329819266
-46.0,421.0,0.0003036353936170076,0.0003035991147361565,0.9996963646063824,0.9996964008852636
-46.0,422.0,0.000269467723765885,0.00026937769043659224,0.9997305322762342,0.9997306223095632
-46.0,423.0,0.0002460383237962936,0.00024594418689818714,0.9997539616762033,0.9997540558131018
-46.0,424.0,0.00023280341343829715,0.00023274168807623188,0.9997671965865618,0.9997672583119237
-46.0,425.0,0.00022849230925891617,0.00022848353111278036,0.9997715076907412,0.999771516468887
-46.0,426.0,0.0002314324374557956,0.00023148191064524195,0.9997685675625438,0.9997685180893549
-46.0,427.0,0.00023986625492928378,0.00023996677410528767,0.9997601337450707,0.9997600332258949
-46.0,428.0,0.00025221497400843007,0.00025235013052840935,0.9997477850259913,0.9997476498694714
-46.0,429.0,0.00026726227865360566,0.0002674095171953916,0.9997327377213462,0.9997325904828047
-46.0,430.0,0.0002842467535839754,0.00028437993964883614,0.9997157532464157,0.9997156200603511
-46.0,431.0,0.0003028708692852054,0.00030296253827018867,0.9996971291307151,0.9996970374617297
-46.0,432.0,0.000323253662616744,0.00032327731295676967,0.9996767463373832,0.9996767226870433
-46.0,433.0,0.00034586175452219753,0.0003457946588131646,0.9996541382454773,0.9996542053411863
-46.0,434.0,0.00037144343953040106,0.000371270682690157,0.9996285565604695,0.9996287293173096
-46.0,435.0,0.0004009722107817522,0.00040069320491560855,0.9995990277892184,0.9995993067950846
-46.0,436.0,0.0004355933594513723,0.0004352330673127805,0.9995644066405484,0.9995647669326868
