theta_deg,wavelength_nm,LCP_inc_T_total,RCP_inc_T_total,LCP_inc_R_total,RCP_inc_R_total
-14.0,564.0,0.038876575987228,0.021482296148985336,0.961123424012772,0.9785177038510143
-14.0,566.0,0.036179560953710964,0.01977849789422956,0.9638204390462891,0.9802215021057704
-14.0,568.0,0.033820580476255274,0.018291111589774398,0.9661794195237445,0.9817088884102253
-14.0,570.0,0.03174686281015584,0.01698534547006887,0.9682531371898438,0.9830146545299309
-14.0,572.0,0.02991542022190301,0.01583304970523914,0.9700845797780969,0.9841669502947606
-14.0,574.0,0.02829097519741505,0.014811269482878836,0.971709024802585,0.9851887305171207
-14.0,576.0,0.026844374822832622,0.013901149614053627,0.9731556251771672,0.9860988503859464
-14.0,578.0,0.02555136787529002,0.013087097259383108,0.9744486321247097,0.9869129027406166
-14.0,580.0,0.0243916538554058,0.012356136173730273,0.9756083461445942,0.9876438638262693
-14.0,582.0,0.023348137677288654,0.011697404455374202,0.9766518623227108,0.9883025955446255
-14.0,584.0,0.022406341174096955,0.011101760824825339,0.9775936588259029,0.9888982391751746
-14.0,586.0,0.02155393511747806,0.010561473706152348,0.9784460648825218,0.9894385262938477
-14.0,588.0,0.020780364545624673,0.010069974010654539,0.9792196354543753,0.9899300259893452
-14.0,590.0,0.020076546849797948,0.009621657318576948,0.979923453150202,0.9903783426814228
-14.0,592.0,0.019434626978496357,0.00921172465783729,0.9805653730215034,0.9907882753421623
-14.0,594.0,0.018847777768751958,0.008836053660589331,0.9811522222312481,0.9911639463394105
-14.0,596.0,0.018310036148969117,0.00849109379735894,0.9816899638510308,0.9915089062026408
-14.0,598.0,0.01781616802186108,0.008173780826172237,0.9821838319781389,0.991826219173828
-14.0,600.0,0.01736155620494491,0.007881466679505216,0.9826384437950549,0.9921185333204946
-14.0,602.0,0.01694210700667871,0.007611861837328109,0.9830578929933207,0.9923881381626715
-14.0,604.0,0.016554171941203732,0.00736298786662847,0.9834458280587961,0.9926370121333711
-14.0,606.0,0.016194481801731695,0.007133138295060578,0.9838055181982679,0.9928668617049393
-14.0,608.0,0.015860090872100434,0.0069208463643050675,0.9841399091278994,0.9930791536356945
-14.0,610.0,0.015548329495354972,0.0067248585035715866,0.9844516705046449,0.993275141496428
-14.0,612.0,0.015256763565380728,0.006544112594908862,0.9847432364346188,0.9934558874050912
-14.0,614.0,0.014983159783818357,0.006377720284153059,0.9850168402161814,0.993622279715847
-14.0,616.0,0.014725455745756611,0.0062249527353694465,0.9852745442542433,0.9937750472646302
-14.0,618.0,0.014481734096319308,0.006085229340747417,0.9855182659036805,0.9939147706592522
-14.0,620.0,0.014250200145656696,0.005958108988311148,0.985749799854343,0.9940418910116889
-14.0,622.0,0.014029162449311221,0.0058432835611931,0.9859708375506885,0.9941567164388068
-14.0,624.0,0.013817015960108493,0.005740573398125235,0.9861829840398915,0.9942594266018745
-14.0,626.0,0.013612227441031317,0.005649924487880002,0.9863877725589686,0.99435007551212
-14.0,628.0,0.013413322899384204,0.005571407202602463,0.9865866771006155,0.9944285927973974
-14.0,630.0,0.013218876863636488,0.005505216397760126,0.986781123136363,0.9944947836022395
-14.0,632.0,0.013027503377642384,0.005451672720816404,0.9869724966223574,0.9945483272791834
-14.0,634.0,0.01283784863403708,0.005411224977431917,0.987162151365963,0.994588775022568
-14.0,636.0,0.012648585210546556,0.005384453403514478,0.9873514147894532,0.9946155465964857
-14.0,638.0,0.0124584079104134,0.005372073684105297,0.9875415920895863,0.9946279263158946
-14.0,640.0,0.012266031241434333,0.005374941546197049,0.9877339687585657,0.9946250584538026
